[operator_burgers_fno_polish_fair_v2] output_root=results/operator_burgers_fno_polish_fair_v3/worker3_gpu0
[operator_burgers_fno_polish_fair_v2] gpu=0 seeds=0 1 2 epochs=180 batch_size=16
[operator_burgers_fno_polish_fair_v2] init_checkpoint_template=results/operator_burgers_followup_v1/burgers_l005_m0_w12_d60_120_ow1/operator/burgers/fno_independent_mse_seed{seed}/model.pt
[operator_burgers_fno_polish_fair_v2] peer_init_checkpoint_template=results/operator_burgers_followup_v1/burgers_l005_m0_w12_d60_120_ow1/operator/burgers/deeponet_independent_mse_seed{seed}/model.pt
[operator_burgers_fno_polish_fair_v2] case_specs=fno_polish_ultra_coarse_l0010_w36_d120_180:0.010:0.00:36:120:180:0.02:coarse:element fno_polish_ultra_hotspot_l0008_w48_d130_180:0.008:0.00:48:130:180:0.02:hotspot:element fno_polish_ultra_full_l0012_w30_d110_180:0.012:0.00:30:110:180:0.02:full:sample
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 023] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00005891 val_mse=0.00004023 val_mae=0.00379375 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 024] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00010659 val_mse=0.00002829 val_mae=0.00377916 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 025] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001845 val_mse=0.00000937 val_mae=0.00188175 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 026] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000667 val_mse=0.00000761 val_mae=0.00194134 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 027] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000692 val_mse=0.00000980 val_mae=0.00191817 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 028] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000468 val_mse=0.00000569 val_mae=0.00151713 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 029] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000523 val_mse=0.00001259 val_mae=0.00253252 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 030] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000467 val_mse=0.00000501 val_mae=0.00151784 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 031] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000663 val_mse=0.00002419 val_mae=0.00340830 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 032] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002368 val_mse=0.00001536 val_mae=0.00276950 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 033] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002410 val_mse=0.00001540 val_mae=0.00269037 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 034] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001060 val_mse=0.00001008 val_mae=0.00223872 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 035] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000931 val_mse=0.00001221 val_mae=0.00245739 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 036] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00007411 val_mse=0.00002483 val_mae=0.00385204 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
